SnapshotDate,SnapshotDateTime,OutletName,Address,Suburb,Postcode,State,RegionID,Longitude,Latitude,OutletBrandCode,FuelBrandCode,OutletID,OutletIdentifier,IsOutletActive,HasValidCoordinates,Diesel_Today_CPL,Diesel_Today_DollarPerLitre,PremiumDiesel_Today_CPL,PremiumDiesel_Today_DollarPerLitre,Biodiesel20_Today_CPL,Biodiesel20_Today_DollarPerLitre,Unleaded91_Today_CPL,Unleaded91_Today_DollarPerLitre,LowAromaticFuel_Today_CPL,LowAromaticFuel_Today_DollarPerLitre,Premium95_Today_CPL,Premium95_Today_DollarPerLitre,Premium98_Today_CPL,Premium98_Today_DollarPerLitre,E10_Today_CPL,E10_Today_DollarPerLitre,E85_Today_CPL,E85_Today_DollarPerLitre,LPG_Today_CPL,LPG_Today_DollarPerLitre,EquivalentUnleaded_Today_CPL,EquivalentUnleaded_Today_DollarPerLitre,AllDiesel_Today_CPL,AllDiesel_Today_DollarPerLitre,Diesel_Tomorrow_CPL,Diesel_Tomorrow_DollarPerLitre,PremiumDiesel_Tomorrow_CPL,PremiumDiesel_Tomorrow_DollarPerLitre,Biodiesel20_Tomorrow_CPL,Biodiesel20_Tomorrow_DollarPerLitre,Unleaded91_Tomorrow_CPL,Unleaded91_Tomorrow_DollarPerLitre,LowAromaticFuel_Tomorrow_CPL,LowAromaticFuel_Tomorrow_DollarPerLitre,Premium95_Tomorrow_CPL,Premium95_Tomorrow_DollarPerLitre,Premium98_Tomorrow_CPL,Premium98_Tomorrow_DollarPerLitre,E10_Tomorrow_CPL,E10_Tomorrow_DollarPerLitre,E85_Tomorrow_CPL,E85_Tomorrow_DollarPerLitre,LPG_Tomorrow_CPL,LPG_Tomorrow_DollarPerLitre,EquivalentUnleaded_Tomorrow_CPL,EquivalentUnleaded_Tomorrow_DollarPerLitre,AllDiesel_Tomorrow_CPL,AllDiesel_Tomorrow_DollarPerLitre,Diesel_IsAvailableToday,Diesel_IsAvailableTomorrow,PremiumDiesel_IsAvailableToday,PremiumDiesel_IsAvailableTomorrow,Biodiesel20_IsAvailableToday,Biodiesel20_IsAvailableTomorrow,Unleaded91_IsAvailableToday,Unleaded91_IsAvailableTomorrow,LowAromaticFuel_IsAvailableToday,LowAromaticFuel_IsAvailableTomorrow,Premium95_IsAvailableToday,Premium95_IsAvailableTomorrow,Premium98_IsAvailableToday,Premium98_IsAvailableTomorrow,E10_IsAvailableToday,E10_IsAvailableTomorrow,E85_IsAvailableToday,E85_IsAvailableTomorrow,LPG_IsAvailableToday,LPG_IsAvailableTomorrow,EquivalentUnleaded_IsAvailableToday,EquivalentUnleaded_IsAvailableTomorrow,AllDiesel_IsAvailableToday,AllDiesel_IsAvailableTomorrow,ListedFuelCount,AvailableFuelCount,FuelCodesListed,FuelCodesAvailable,CheapestFuelCode,CheapestFuelType,CheapestTodayPriceCPL,CheapestTodayPriceDollarPerLitre,Diesel_RawToday_CPL,Diesel_RawTomorrow_CPL,PremiumDiesel_RawToday_CPL,PremiumDiesel_RawTomorrow_CPL,Biodiesel20_RawToday_CPL,Biodiesel20_RawTomorrow_CPL,Unleaded91_RawToday_CPL,Unleaded91_RawTomorrow_CPL,LowAromaticFuel_RawToday_CPL,LowAromaticFuel_RawTomorrow_CPL,Premium95_RawToday_CPL,Premium95_RawTomorrow_CPL,Premium98_RawToday_CPL,Premium98_RawTomorrow_CPL,E10_RawToday_CPL,E10_RawTomorrow_CPL,E85_RawToday_CPL,E85_RawTomorrow_CPL,LPG_RawToday_CPL,LPG_RawTomorrow_CPL,EquivalentUnleaded_RawToday_CPL,EquivalentUnleaded_RawTomorrow_CPL,AllDiesel_RawToday_CPL,AllDiesel_RawTomorrow_CPL,IsNTFleetOutlet,OutletWebsite,DataQualityStatus,DataQualityNotes,SourceURL,SourceMethod
2026-07-27,2026-07-27 07:45:40,SHELL REDDY EXPRESS NIGHTCLIFF,37 PROGRESS DRIVE,NIGHTCLIFF,0810,NT,3,130.851979,-12.388251,C3,C3,44,08100044,True,True,231.9,2.319,,,,,195.9,1.959,,,213.4,2.134,,,,,,,,,,,,,231.9,2.319,,,,,195.9,1.959,,,213.4,2.134,,,,,,,,,,,,,True,True,,,,,True,True,,,True,True,,,,,,,,,,,,,3,3,"DL, P95, U91","DL, P95, U91",U91,Unleaded 91,195.9,1.959,231.9,231.9,,,,,195.9,195.9,,,213.4,213.4,,,,,,,,,,,,,False,https://www.colesexpress.com.au/,OK,OK,https://myfuelnt.nt.gov.au/Home/Results?Location=3&FuelCode=ALLD,serverJson:root.FuelOutlet
2026-07-27,2026-07-27 07:45:40,UNITED NOONAMAH ROADHOUSE,1805 Stuart Highway,NOONAMAH,0837,NT,2,131.074496,-12.633774,UN,UN,63,08370063,True,True,238.9,2.3890000000000002,240.9,2.4090000000000003,,,199.9,1.999,,,215.9,2.1590000000000003,244.9,2.449,,,,,,,,,,,238.9,2.3890000000000002,240.9,2.4090000000000003,,,199.9,1.999,,,215.9,2.1590000000000003,244.9,2.449,,,,,,,,,,,True,True,True,True,,,True,True,,,True,True,True,True,,,,,,,,,,,5,5,"DL, P95, P98, PD, U91","DL, P95, P98, PD, U91",U91,Unleaded 91,199.9,1.999,238.9,238.9,240.9,240.9,,,199.9,199.9,,,215.9,215.9,244.9,244.9,,,,,,,,,,,False,https://www.unitedpetroleum.com.au,OK,OK,https://myfuelnt.nt.gov.au/Home/Results?Location=3&FuelCode=ALLD,serverJson:root.FuelOutlet
2026-07-27,2026-07-27 07:45:40,Nganmarriyanga Community Store,ENTRY BY PERMIT ONLY. Lot 103,Nganmarriyanga,0822,NT,1,129.882286,-14.353405,PM,PM,11,08220011,True,True,281.0,2.81,,,,,,,281.0,2.81,,,,,,,,,,,,,,,281.0,2.81,,,,,,,281.0,2.81,,,,,,,,,,,,,,,True,True,,,,,,,True,True,,,,,,,,,,,,,,,2,2,"DL, LAF","DL, LAF",DL,Diesel,281.0,2.81,281.0,281.0,,,,,,,281.0,281.0,,,,,,,,,,,,,,,False,https://www.alpa.asn.au,OK,OK,https://myfuelnt.nt.gov.au/Home/Results?Location=3&FuelCode=ALLD,serverJson:root.FuelOutlet
2026-07-27,2026-07-27 07:45:40,Ngukurr Store,"Lot 339, Balamurra St",Ngukurr,0852,NT,6,134.73355,-14.733209,PM,PM,21,08520021,True,True,290.0,2.9,,,,,,,287.0,2.87,,,,,,,,,,,,,,,290.0,2.9,,,,,,,287.0,2.87,,,,,,,,,,,,,,,True,True,,,,,,,True,True,,,,,,,,,,,,,,,2,2,"DL, LAF","DL, LAF",LAF,Low Aromatic Fuel,287.0,2.87,290.0,290.0,,,,,,,287.0,287.0,,,,,,,,,,,,,,,False,https://outbackstores.com.au,OK,OK,https://myfuelnt.nt.gov.au/Home/Results?Location=3&FuelCode=ALLD,serverJson:root.FuelOutlet
2026-07-27,2026-07-27 07:45:40,BP Service Station Nhulunbuy,Cnr Matthew Flinders Way and Westal Street,Nhulunbuy,0880,NT,7,136.78794,-12.185616,BP,BP,128,08800128,True,True,283.8,2.838,,,,,,,236.9,2.369,250.0,2.5,,,,,,,,,,,,,283.8,2.838,,,,,,,236.9,2.369,250.0,2.5,,,,,,,,,,,,,True,True,,,,,,,True,True,True,True,,,,,,,,,,,,,3,3,"DL, LAF, P95","DL, LAF, P95",LAF,Low Aromatic Fuel,236.9,2.369,283.8,283.8,,,,,,,236.9,236.9,250.0,250.0,,,,,,,,,,,,,False,https://www.bp.com,OK,OK,https://myfuelnt.nt.gov.au/Home/Results?Location=3&FuelCode=ALLD,serverJson:root.FuelOutlet
2026-07-27,2026-07-27 07:45:40,EG Ampol Nightcliff,159 Dick Ward Drive,Nightcliff,0814,NT,3,130.851965,-12.389526,EA,EA,53,08140053,True,True,,,239.9,2.399,,,199.9,1.999,,,216.9,2.169,,,,,,,,,,,,,,,239.9,2.399,,,199.9,1.999,,,216.9,2.169,,,,,,,,,,,,,,,True,True,,,True,True,,,True,True,,,,,,,,,,,,,3,3,"P95, PD, U91","P95, PD, U91",U91,Unleaded 91,199.9,1.999,,,239.9,239.9,,,199.9,199.9,,,216.9,216.9,,,,,,,,,,,,,False,https://www.woolworths.com.au/Shop/Discover/petrol,OK,OK,https://myfuelnt.nt.gov.au/Home/Results?Location=3&FuelCode=ALLD,serverJson:root.FuelOutlet
2026-07-27,2026-07-27 07:45:40,S24 Nightcliff,26 Progress Drive,Nightcliff,0810,NT,3,130.85206,-12.3877,OR,OR,81,08100081,True,True,,,236.9,2.369,,,198.9,1.989,,,216.4,2.164,225.9,2.259,,,,,,,,,,,,,236.9,2.369,,,198.9,1.989,,,216.4,2.164,225.9,2.259,,,,,,,,,,,,,True,True,,,True,True,,,True,True,True,True,,,,,,,,,,,4,4,"P95, P98, PD, U91","P95, P98, PD, U91",U91,Unleaded 91,198.9,1.989,,,236.9,236.9,,,198.9,198.9,,,216.4,216.4,225.9,225.9,,,,,,,,,,,False,https://www.otr.com.au,OK,OK,https://myfuelnt.nt.gov.au/Home/Results?Location=3&FuelCode=ALLD,serverJson:root.FuelOutlet
2026-07-27,2026-07-27 07:45:40,Numbulwar Workshop,Lot 53 Numbulwar,Numbalwar,0852,NT,7,135.725471,-14.283876,PM,PM,106,08520106,True,True,306.0,3.06,,,,,,,250.0,2.5,,,,,,,,,,,,,,,306.0,3.06,,,,,,,250.0,2.5,,,,,,,,,,,,,,,True,True,,,,,,,True,True,,,,,,,,,,,,,,,2,2,"DL, LAF","DL, LAF",LAF,Low Aromatic Fuel,250.0,2.5,306.0,306.0,,,,,,,250.0,250.0,,,,,,,,,,,,,,,False,,OK,OK,https://myfuelnt.nt.gov.au/Home/Results?Location=3&FuelCode=ALLD,serverJson:root.FuelOutlet
2026-07-27,2026-07-27 07:45:40,Independent Nyirripi Store,"Lot 22, Nyirripi Community off Tanami Track",Nyirripi,0872,NT,4,130.552139,-22.649659,IN,IN,27,08720027,True,True,312.0,3.12,,,,,,,324.0,3.24,,,,,,,,,,,,,,,312.0,3.12,,,,,,,324.0,3.24,,,,,,,,,,,,,,,True,True,,,,,,,True,True,,,,,,,,,,,,,,,2,2,"DL, LAF","DL, LAF",DL,Diesel,312.0,3.12,312.0,312.0,,,,,,,324.0,324.0,,,,,,,,,,,,,,,False,https://outbackstores.com.au,OK,OK,https://myfuelnt.nt.gov.au/Home/Results?Location=3&FuelCode=ALLD,serverJson:root.FuelOutlet
2026-07-27,2026-07-27 07:45:40,Independent GUNBALANYA SERVICE STATION,Main Street,OENPELLI,0822,NT,1,133.055317,-12.326299,IN,IN,152,08220152,True,True,260.0,2.6,,,,,,,240.0,2.4,,,,,,,,,,,,,,,260.0,2.6,,,,,,,240.0,2.4,,,,,,,,,,,,,,,True,True,,,,,,,True,True,,,,,,,,,,,,,,,2,2,"DL, LAF","DL, LAF",LAF,Low Aromatic Fuel,240.0,2.4,260.0,260.0,,,,,,,240.0,240.0,,,,,,,,,,,,,,,False,,OK,OK,https://myfuelnt.nt.gov.au/Home/Results?Location=3&FuelCode=ALLD,serverJson:root.FuelOutlet
2026-07-27,2026-07-27 07:45:40,SHELL REDDY EXPRESS FAIRWAY WATERS,130 UNIVERSITY AVENUE,PALMERSTON,0830,NT,9,130.970135,-12.480144,C3,C3,43,08300043,True,True,232.9,2.329,,,,,196.9,1.969,,,214.4,2.144,,,,,,,,,,,,,232.9,2.329,,,,,196.9,1.969,,,214.4,2.144,,,,,,,,,,,,,True,True,,,,,True,True,,,True,True,,,,,,,,,,,,,3,3,"DL, P95, U91","DL, P95, U91",U91,Unleaded 91,196.9,1.969,232.9,232.9,,,,,196.9,196.9,,,214.4,214.4,,,,,,,,,,,,,False,https://www.colesexpress.com.au/,OK,OK,https://myfuelnt.nt.gov.au/Home/Results?Location=3&FuelCode=ALLD,serverJson:root.FuelOutlet
2026-07-27,2026-07-27 07:45:40,SHELL REDDY EXPRESS PALMERSTON,2 YARRAWONGA RD (CNR ROYSTONEA AVE),PALMERSTON,0830,NT,9,130.9841,-12.473721,C3,C3,42,08300042,True,True,232.9,2.329,,,,,196.9,1.969,196.9,1.969,214.4,2.144,,,,,,,,,,,,,232.9,2.329,,,,,196.9,1.969,196.9,1.969,214.4,2.144,,,,,,,,,,,,,True,True,,,,,True,True,True,True,True,True,,,,,,,,,,,,,4,4,"DL, LAF, P95, U91","DL, LAF, P95, U91",LAF,Low Aromatic Fuel,196.9,1.969,232.9,232.9,,,,,196.9,196.9,196.9,196.9,214.4,214.4,,,,,,,,,,,,,False,https://www.colesexpress.com.au/,OK,OK,https://myfuelnt.nt.gov.au/Home/Results?Location=3&FuelCode=ALLD,serverJson:root.FuelOutlet
2026-07-27,2026-07-27 07:45:40,UNITED PARAP PIEFACE,209 Stuart Hwy,PARAP,0820,NT,3,130.848332,-12.4329,UN,UN,69,08200069,True,True,229.9,2.299,,,,,189.9,1.899,,,205.9,2.059,234.9,2.349,,,249.9,2.499,,,,,,,229.9,2.299,,,,,189.9,1.899,,,205.9,2.059,234.9,2.349,,,249.9,2.499,,,,,,,True,True,,,,,True,True,,,True,True,True,True,,,True,True,,,,,,,5,5,"DL, E85, P95, P98, U91","DL, E85, P95, P98, U91",U91,Unleaded 91,189.9,1.899,229.9,229.9,,,,,189.9,189.9,,,205.9,205.9,234.9,234.9,,,249.9,249.9,,,,,,,False,https://www.unitedpetroleum.com.au,OK,OK,https://myfuelnt.nt.gov.au/Home/Results?Location=3&FuelCode=ALLD,serverJson:root.FuelOutlet
2026-07-27,2026-07-27 07:45:40,UNITED PINE CREEK HOLIDAY PARK & ROADHOUSE,47 Moule Street,PINE CREEK,0847,NT,6,131.83516,-13.825006,UN,UN,75,08470075,True,True,229.9,2.299,,,,,,,204.9,2.049,213.9,2.1390000000000002,,,,,,,,,,,,,229.9,2.299,,,,,,,204.9,2.049,213.9,2.1390000000000002,,,,,,,,,,,,,True,True,,,,,,,True,True,True,True,,,,,,,,,,,,,3,3,"DL, LAF, P95","DL, LAF, P95",LAF,Low Aromatic Fuel,204.9,2.049,229.9,229.9,,,,,,,204.9,204.9,213.9,213.9,,,,,,,,,,,,,False,https://www.unitedpetroleum.com.au,OK,OK,https://myfuelnt.nt.gov.au/Home/Results?Location=3&FuelCode=ALLD,serverJson:root.FuelOutlet
2026-07-27,2026-07-27 07:45:40,Pirlangimpi Community Store,ENTRY BY PERMIT ONLY. LOT 262,PIRLANGIMPI,0822,NT,8,130.417765,-11.40313,PM,PM,12,08220012,True,True,331.0,3.31,,,,,,,315.0,3.15,,,,,,,,,,,,,,,331.0,3.31,,,,,,,315.0,3.15,,,,,,,,,,,,,,,True,True,,,,,,,True,True,,,,,,,,,,,,,,,2,2,"DL, LAF","DL, LAF",LAF,Low Aromatic Fuel,315.0,3.15,331.0,331.0,,,,,,,315.0,315.0,,,,,,,,,,,,,,,False,https://www.alpa.asn.au,OK,OK,https://myfuelnt.nt.gov.au/Home/Results?Location=3&FuelCode=ALLD,serverJson:root.FuelOutlet
2026-07-27,2026-07-27 07:45:40,EG Ampol Palmerston,15 Yarrawonga Road,Palmerston,0831,NT,9,130.98502,-12.47022,EA,EA,54,08310054,True,True,237.9,2.379,239.9,2.399,,,199.9,1.999,,,216.9,2.169,,,,,,,,,,,,,237.9,2.379,239.9,2.399,,,199.9,1.999,,,216.9,2.169,,,,,,,,,,,,,True,True,True,True,,,True,True,,,True,True,,,,,,,,,,,,,4,4,"DL, P95, PD, U91","DL, P95, PD, U91",U91,Unleaded 91,199.9,1.999,237.9,237.9,239.9,239.9,,,199.9,199.9,,,216.9,216.9,,,,,,,,,,,,,False,https://www.woolworths.com.au/Shop/Discover/petrol,OK,OK,https://myfuelnt.nt.gov.au/Home/Results?Location=3&FuelCode=ALLD,serverJson:root.FuelOutlet
2026-07-27,2026-07-27 07:45:40,FuelXpress Palmerston,Cnr Roystonea Avenue & Temple Terrace,Palmerston,0830,NT,9,130.98852,-12.478572,FX,FX,217,08300217,True,True,232.5,2.325,232.5,2.325,,,194.5,1.945,,,209.5,2.095,221.5,2.215,,,,,,,,,,,232.5,2.325,232.5,2.325,,,194.5,1.945,,,209.5,2.095,221.5,2.215,,,,,,,,,,,True,True,True,True,,,True,True,,,True,True,True,True,,,,,,,,,,,5,5,"DL, P95, P98, PD, U91","DL, P95, P98, PD, U91",U91,Unleaded 91,194.5,1.945,232.5,232.5,232.5,232.5,,,194.5,194.5,,,209.5,209.5,221.5,221.5,,,,,,,,,,,False,https://www.fuelxpress.com.au,OK,OK,https://myfuelnt.nt.gov.au/Home/Results?Location=3&FuelCode=ALLD,serverJson:root.FuelOutlet
2026-07-27,2026-07-27 07:45:40,OTR Palmerston,Cnr Chung Wah Tce & Temple Tce,Palmerston,0830,NT,9,130.985802,-12.482142,OR,OR,91,08300091,True,True,,,237.9,2.379,,,199.9,1.999,,,217.4,2.174,226.9,2.269,,,,,,,,,,,,,237.9,2.379,,,199.9,1.999,,,217.4,2.174,226.9,2.269,,,,,,,,,,,,,True,True,,,True,True,,,True,True,True,True,,,,,,,,,,,4,4,"P95, P98, PD, U91","P95, P98, PD, U91",U91,Unleaded 91,199.9,1.999,,,237.9,237.9,,,199.9,199.9,,,217.4,217.4,226.9,226.9,,,,,,,,,,,False,https://www.otr.com.au,OK,OK,https://myfuelnt.nt.gov.au/Home/Results?Location=3&FuelCode=ALLD,serverJson:root.FuelOutlet
2026-07-27,2026-07-27 07:45:40,Independent Papunya Community Store,Lot 219 Nyananyana Street,Papunya,0872,NT,4,131.912206,-23.202401,IN,IN,96,08720096,True,True,281.0,2.81,,,,,,,275.0,2.75,,,,,,,,,,,,,,,281.0,2.81,,,,,,,275.0,2.75,,,,,,,,,,,,,,,True,True,,,,,,,True,True,,,,,,,,,,,,,,,2,2,"DL, LAF","DL, LAF",LAF,Low Aromatic Fuel,275.0,2.75,281.0,281.0,,,,,,,275.0,275.0,,,,,,,,,,,,,,,False,https://outbackstores.com.au,OK,OK,https://myfuelnt.nt.gov.au/Home/Results?Location=3&FuelCode=ALLD,serverJson:root.FuelOutlet
2026-07-27,2026-07-27 07:45:40,Independent Peppimenarti Store,"Lot 15, Peppi Main Road",Peppimenarti,0822,NT,1,130.081742,-14.156288,IN,MO,134,08220134,True,True,311.0,3.11,,,,,,,260.0,2.6,,,,,,,,,,,,,,,311.0,3.11,,,,,,,260.0,2.6,,,,,,,,,,,,,,,True,True,,,,,,,True,True,,,,,,,,,,,,,,,2,2,"DL, LAF","DL, LAF",LAF,Low Aromatic Fuel,260.0,2.6,311.0,311.0,,,,,,,260.0,260.0,,,,,,,,,,,,,,,False,,OK,OK,https://myfuelnt.nt.gov.au/Home/Results?Location=3&FuelCode=ALLD,serverJson:root.FuelOutlet
2026-07-27,2026-07-27 07:45:40,Independent Curtin Springs Wayside Inn,16042 Lasseter Hwy,Petermann,0872,NT,4,131.756548,-25.314986,IN,IN,115,08720115,True,True,359.9,3.5989999999999998,,,,,275.9,2.759,275.9,2.759,,,,,,,,,,,,,,,359.9,3.5989999999999998,,,,,275.9,2.759,275.9,2.759,,,,,,,,,,,,,,,True,True,,,,,True,True,True,True,,,,,,,,,,,,,,,3,3,"DL, LAF, U91","DL, LAF, U91",LAF,Low Aromatic Fuel,275.9,2.759,359.9,359.9,,,,,275.9,275.9,275.9,275.9,,,,,,,,,,,,,,,False,https://www.curtinsprings.com,OK,OK,https://myfuelnt.nt.gov.au/Home/Results?Location=3&FuelCode=ALLD,serverJson:root.FuelOutlet
2026-07-27,2026-07-27 07:45:40,Independent Kings Canyon Resort Service Station and General Store,Luritja Road,Petermann,0872,NT,4,131.511377,-24.250572,IN,CA,172,08720172,True,True,293.0,2.93,,,,,,,,,280.0,2.8,,,,,,,,,,,,,293.0,2.93,,,,,,,,,280.0,2.8,,,,,,,,,,,,,True,True,,,,,,,,,True,True,,,,,,,,,,,,,2,2,"DL, P95","DL, P95",P95,Premium 95,280.0,2.8,293.0,293.0,,,,,,,,,280.0,280.0,,,,,,,,,,,,,False,,OK,OK,https://myfuelnt.nt.gov.au/Home/Results?Location=3&FuelCode=ALLD,serverJson:root.FuelOutlet
2026-07-27,2026-07-27 07:45:40,Independent Lazy Lizard Caravan Park,299 Millar Terrace,Pine Creek,0847,NT,6,131.834886,-13.821815,IN,IN,123,08470123,True,True,235.9,2.359,,,,,,,213.9,2.1390000000000002,222.9,2.229,,,,,,,,,,,,,235.9,2.359,,,,,,,213.9,2.1390000000000002,222.9,2.229,,,,,,,,,,,,,True,True,,,,,,,True,True,True,True,,,,,,,,,,,,,3,3,"DL, LAF, P95","DL, LAF, P95",LAF,Low Aromatic Fuel,213.9,2.1390000000000002,235.9,235.9,,,,,,,213.9,213.9,222.9,222.9,,,,,,,,,,,,,False,,OK,OK,https://myfuelnt.nt.gov.au/Home/Results?Location=3&FuelCode=ALLD,serverJson:root.FuelOutlet
2026-07-27,2026-07-27 07:45:40,BP Eleven Mile,890 Stuart Highway,Pinelands,0828,NT,9,130.966706,-12.456695,BP,BP,92,08280092,True,True,233.9,2.339,,,,,194.9,1.949,,,204.9,2.049,216.9,2.169,,,,,,,,,,,233.9,2.339,,,,,194.9,1.949,,,204.9,2.049,216.9,2.169,,,,,,,,,,,True,True,,,,,True,True,,,True,True,True,True,,,,,,,,,,,4,4,"DL, P95, P98, U91","DL, P95, P98, U91",U91,Unleaded 91,194.9,1.949,233.9,233.9,,,,,194.9,194.9,,,204.9,204.9,216.9,216.9,,,,,,,,,,,False,,OK,OK,https://myfuelnt.nt.gov.au/Home/Results?Location=3&FuelCode=ALLD,serverJson:root.FuelOutlet
2026-07-27,2026-07-27 07:45:40,UNITED PALMERSTON (ROSEBERY) PIEFACE,"Lot 1102, 164 Forrest Parade",ROSEBERY,0832,NT,9,130.99037,-12.50878,UN,UN,71,08320071,True,True,232.9,2.329,,,,,196.9,1.969,,,212.9,2.129,241.9,2.419,,,249.9,2.499,,,,,,,232.9,2.329,,,,,196.9,1.969,,,212.9,2.129,241.9,2.419,,,249.9,2.499,,,,,,,True,True,,,,,True,True,,,True,True,True,True,,,True,True,,,,,,,5,5,"DL, E85, P95, P98, U91","DL, E85, P95, P98, U91",U91,Unleaded 91,196.9,1.969,232.9,232.9,,,,,196.9,196.9,,,212.9,212.9,241.9,241.9,,,249.9,249.9,,,,,,,False,https://www.unitedpetroleum.com.au,OK,OK,https://myfuelnt.nt.gov.au/Home/Results?Location=3&FuelCode=ALLD,serverJson:root.FuelOutlet
2026-07-27,2026-07-27 07:45:40,Ramingining Xpress,ENTRY BY PERMIT ONLY. 22 Ganinydja Road,Ramingining,0822,NT,7,134.925448,-12.332083,PM,PM,6,08220006,True,True,399.0,3.99,,,,,,,364.0,3.64,,,,,,,,,,,,,,,399.0,3.99,,,,,,,364.0,3.64,,,,,,,,,,,,,,,True,True,,,,,,,True,True,,,,,,,,,,,,,,,2,2,"DL, LAF","DL, LAF",LAF,Low Aromatic Fuel,364.0,3.64,399.0,399.0,,,,,,,364.0,364.0,,,,,,,,,,,,,,,False,https://www.alpa.asn.au,OK,OK,https://myfuelnt.nt.gov.au/Home/Results?Location=3&FuelCode=ALLD,serverJson:root.FuelOutlet
2026-07-27,2026-07-27 07:45:40,BP Renner Springs Desert Inn,9047 Stuart Highway,Renner Springs,0862,NT,5,133.795469,-18.318526,BP,BP,117,08620117,True,True,,,,,,,242.0,2.42,,,252.0,2.52,,,,,,,,,,,,,,,,,,,242.0,2.42,,,252.0,2.52,,,,,,,,,,,,,,,,,,,True,True,,,True,True,,,,,,,,,,,,,2,2,"P95, U91","P95, U91",U91,Unleaded 91,242.0,2.42,,,,,,,242.0,242.0,,,252.0,252.0,,,,,,,,,,,,,False,http://www.rennerspringshotel.com.au,OK,OK,https://myfuelnt.nt.gov.au/Home/Results?Location=3&FuelCode=ALLD,serverJson:root.FuelOutlet
2026-07-27,2026-07-27 07:45:40,Renner Springs Desert Inn (BP Fuel),9047 Stuart Highway - 24/7,Renner Springs,0862,NT,5,133.79596,-18.3186,BP,BP,226,08620226,True,True,242.0,2.42,,,,,,,,,,,,,,,,,,,,,,,242.0,2.42,,,,,,,,,,,,,,,,,,,,,,,True,True,,,,,,,,,,,,,,,,,,,,,,,1,1,DL,DL,DL,Diesel,242.0,2.42,242.0,242.0,,,,,,,,,,,,,,,,,,,,,,,False,http://www.rennerspringshotel.com.au,OK,OK,https://myfuelnt.nt.gov.au/Home/Results?Location=3&FuelCode=ALLD,serverJson:root.FuelOutlet
2026-07-27,2026-07-27 07:45:40,Robinson River Store,Robinson River Rd,Robinson River,0852,NT,6,136.983529,-16.758521,PM,PM,8,08520008,True,True,239.0,2.39,,,,,,,259.0,2.59,,,,,,,,,,,,,,,239.0,2.39,,,,,,,259.0,2.59,,,,,,,,,,,,,,,True,True,,,,,,,True,True,,,,,,,,,,,,,,,2,2,"DL, LAF","DL, LAF",DL,Diesel,239.0,2.39,239.0,239.0,,,,,,,259.0,259.0,,,,,,,,,,,,,,,False,,OK,OK,https://myfuelnt.nt.gov.au/Home/Results?Location=3&FuelCode=ALLD,serverJson:root.FuelOutlet
2026-07-27,2026-07-27 07:45:40,Independent Santa Teresa Store,Cnr Store Rd/Alice Rd (Lot 132),Santa Teresa,0870,NT,4,134.372429,-24.1299,IN,IN,18,08700018,True,True,306.0,3.06,,,,,,,270.0,2.7,,,,,,,,,,,,,,,306.0,3.06,,,,,,,270.0,2.7,,,,,,,,,,,,,,,True,True,,,,,,,True,True,,,,,,,,,,,,,,,2,2,"DL, LAF","DL, LAF",LAF,Low Aromatic Fuel,270.0,2.7,306.0,306.0,,,,,,,270.0,270.0,,,,,,,,,,,,,,,False,https://outbackstores.com.au,OK,OK,https://myfuelnt.nt.gov.au/Home/Results?Location=3&FuelCode=ALLD,serverJson:root.FuelOutlet
2026-07-27,2026-07-27 07:45:40,Independent Victoria River Roadhouse,19405 Victoria Highway,South Gregory,0851,NT,6,131.127829,-15.616434,IN,IN,113,08520113,True,True,220.0,2.2,,,,,200.0,2.0,,,297.0,2.97,,,,,,,,,,,,,220.0,2.2,,,,,200.0,2.0,,,297.0,2.97,,,,,,,,,,,,,True,True,,,,,True,True,,,True,True,,,,,,,,,,,,,3,3,"DL, P95, U91","DL, P95, U91",U91,Unleaded 91,200.0,2.0,220.0,220.0,,,,,200.0,200.0,,,297.0,297.0,,,,,,,,,,,,,False,,OK,OK,https://myfuelnt.nt.gov.au/Home/Results?Location=3&FuelCode=ALLD,serverJson:root.FuelOutlet
2026-07-27,2026-07-27 07:45:40,Solo Stuart Park,34-36 Stuart Highway,Stuart Park,0820,NT,3,130.8415,-12.448807,SO,SO,230,08200230,True,True,228.5,2.285,,,,,189.9,1.899,,,205.9,2.059,234.9,2.349,,,,,,,,,,,228.5,2.285,,,,,189.9,1.899,,,205.9,2.059,234.9,2.349,,,,,,,,,,,True,True,,,,,True,True,,,True,True,True,True,,,,,,,,,,,4,4,"DL, P95, P98, U91","DL, P95, P98, U91",U91,Unleaded 91,189.9,1.899,228.5,228.5,,,,,189.9,189.9,,,205.9,205.9,234.9,234.9,,,,,,,,,,,False,,OK,OK,https://myfuelnt.nt.gov.au/Home/Results?Location=3&FuelCode=ALLD,serverJson:root.FuelOutlet
